distv_num,dist_loca_num,Tax
-1.343886636,5.54547503,Nucleocytoviricota
-1.339714335,5.54547503,Nucleocytoviricota
-1.337928078,5.54547503,Nucleocytoviricota
-1.313243844,5.54547503,Nucleocytoviricota
-1.309659466,5.54547503,Nucleocytoviricota
-1.258790917,5.54547503,Nucleocytoviricota
-1.251116762,5.54547503,Nucleocytoviricota
-1.245073251,5.54547503,Nucleocytoviricota
-1.236278668,5.54547503,Nucleocytoviricota
-1.227012991,5.54547503,Nucleocytoviricota
-1.226963169,5.54547503,Nucleocytoviricota
-1.221969837,5.54547503,Nucleocytoviricota
-1.219451147,5.54547503,Nucleocytoviricota
-1.20916494,5.54547503,Nucleocytoviricota
-1.209118153,5.54547503,Nucleocytoviricota
-1.208458235,5.54547503,Nucleocytoviricota
-1.20443069,5.54547503,Nucleocytoviricota
-1.198434131,5.54547503,Nucleocytoviricota
-1.182381916,5.54547503,Nucleocytoviricota
-1.154727942,5.54547503,Nucleocytoviricota
-1.154695268,5.54547503,Nucleocytoviricota
-1.151427179,5.54547503,Nucleocytoviricota
-1.150539107,5.54547503,Nucleocytoviricota
-1.13859026,5.54547503,Nucleocytoviricota
-1.137755461,5.54547503,Nucleocytoviricota
-1.136199148,5.54547503,Nucleocytoviricota
-1.126675656,5.54547503,Nucleocytoviricota
-1.116404757,5.54547503,Nucleocytoviricota
-1.106163606,5.54547503,Nucleocytoviricota
-1.106121291,5.54547503,Nucleocytoviricota
-1.09881108,5.54547503,Nucleocytoviricota
-1.0854462,5.54547503,Nucleocytoviricota
-1.008461794,5.54547503,Nucleocytoviricota
-0.989681094,5.54547503,Nucleocytoviricota
-0.972713938,5.54547503,Nucleocytoviricota
-0.970949711,5.54547503,Nucleocytoviricota
-0.970905064,5.54547503,Nucleocytoviricota
-0.966433177,5.54547503,Nucleocytoviricota
-0.94737337,5.54547503,Nucleocytoviricota
-0.945428712,5.54547503,Nucleocytoviricota
-0.941267432,5.54547503,Nucleocytoviricota
-0.903076617,5.54547503,Nucleocytoviricota
-0.892596654,5.54547503,Nucleocytoviricota
-0.873233982,5.54547503,Nucleocytoviricota
-0.725290398,5.54547503,Nucleocytoviricota
-2.055237998,5.606244398,Nucleocytoviricota
-2.001243658,5.606244398,Nucleocytoviricota
