distv_num,dist_loca_num,Tax
-0.344445749,1.903089987,Nucleocytoviricota
-0.278778332,2.255272505,Nucleocytoviricota
-0.156255462,1.397940009,Nucleocytoviricota
-0.06697555,1.477121255,Nucleocytoviricota
-0.152936921,1.602059991,Nucleocytoviricota
-0.078107252,1.84509804,Nucleocytoviricota
-0.077500102,2.079181246,Nucleocytoviricota
-0.096745319,2.342422681,Nucleocytoviricota
-0.133620049,1.314194465,Nucleocytoviricota
-0.073237863,1.349485002,Nucleocytoviricota
-0.073123072,1.451544993,Nucleocytoviricota
-0.075586902,1.731198999,Nucleocytoviricota
-0.137759937,2.00851667,Nucleocytoviricota
-0.231521154,2.303190683,Nucleocytoviricota
-0.084700228,1.698970004,Nucleocytoviricota
-0.094821916,2.176091259,Nucleocytoviricota
-0.174357101,1.740362689,Nucleocytoviricota
-0.23381783,1.77815125,Nucleocytoviricota
-0.153058406,1.84509804,Nucleocytoviricota
-0.281122653,2,Nucleocytoviricota
-0.270327645,2.176091259,Nucleocytoviricota
-0.218860293,2.397940009,Nucleocytoviricota
-0.218543983,1.701130691,Nucleocytoviricota
-0.227644631,1.707486674,Nucleocytoviricota
-0.225561114,1.731198999,Nucleocytoviricota
-0.258581757,1.849485002,Nucleocytoviricota
-0.28458361,2.048455007,Nucleocytoviricota
-0.464969425,2.314194465,Nucleocytoviricota
-0.068034908,2,Nucleocytoviricota
-0.19386162,2.021189299,Nucleocytoviricota
-0.284055524,2.041392685,Nucleocytoviricota
-0.184722648,2.079181246,Nucleocytoviricota
-0.33605598,2.176091259,Nucleocytoviricota
-0.312264625,2.301029996,Nucleocytoviricota
-0.256944295,2.477121255,Nucleocytoviricota
-0.245821476,2.000542191,Nucleocytoviricota
-0.274543631,2.002160687,Nucleocytoviricota
-0.279080914,2.00851667,Nucleocytoviricota
-0.312336386,2.048455007,Nucleocytoviricota
-0.305168965,2.150514998,Nucleocytoviricota
-0.489731786,2.349485002,Nucleocytoviricota
-0.128164251,2.311753861,Nucleocytoviricota
-0.203503089,2.322219295,Nucleocytoviricota
-0.121662475,2.342422681,Nucleocytoviricota
-0.279328913,2.397940009,Nucleocytoviricota
-0.276467437,2.477121255,Nucleocytoviricota
-0.198102636,2.602059991,Nucleocytoviricota
-0.177562385,2.30116567,Nucleocytoviricota
-0.201224789,2.301572186,Nucleocytoviricota
-0.214033253,2.303190683,Nucleocytoviricota
-0.252005399,2.314194465,Nucleocytoviricota
-0.264947695,2.349485002,Nucleocytoviricota
-0.436897004,2.451544993,Nucleocytoviricota
-0.094549029,0.698970004,Nucleocytoviricota
-0.050936175,1.176091259,Nucleocytoviricota
-0.17946927,1.653212514,Nucleocytoviricota
-0.175123053,1.977723605,Nucleocytoviricota
-0.105274268,2.290034611,Nucleocytoviricota
-0.051134921,0.849485002,Nucleocytoviricota
-0.090339686,1.048455007,Nucleocytoviricota
-0.102397823,1.314194465,Nucleocytoviricota
-0.167913274,1.701130691,Nucleocytoviricota
-0.12892534,2.000542191,Nucleocytoviricota
-0.297477789,2.30116567,Nucleocytoviricota
-0.092122672,1,Nucleocytoviricota
-0.092459733,1.602059991,Nucleocytoviricota
-0.094657499,1.954242509,Nucleocytoviricota
-0.064345129,2.278753601,Nucleocytoviricota
-0.076622099,1.048455007,Nucleocytoviricota
-0.05056777,1.150514998,Nucleocytoviricota
-0.042255706,1.349485002,Nucleocytoviricota
-0.079933598,1.707486674,Nucleocytoviricota
-0.112203891,2.002160687,Nucleocytoviricota
-0.22722772,2.301572186,Nucleocytoviricota
-0.135994479,1.477121255,Nucleocytoviricota
-0.148323156,1.903089987,Nucleocytoviricota
-0.080442446,2.255272505,Nucleocytoviricota
-0.083196692,1.314194465,Nucleocytoviricota
-0.096935158,1.349485002,Nucleocytoviricota
-0.088537449,1.451544993,Nucleocytoviricota
-0.140474227,1.731198999,Nucleocytoviricota
-0.156553916,2.00851667,Nucleocytoviricota
-0.30944547,2.303190683,Nucleocytoviricota
-0.052736186,1.698970004,Nucleocytoviricota
-0.08369769,2.176091259,Nucleocytoviricota
