distv_num,dist_loca_num,Tax
0.630168114,0.8,Nucleocytoviricota
0.768976103,0.8,Nucleocytoviricota
0.534769735,0.8,Nucleocytoviricota
0.75060069,0.8,Nucleocytoviricota
0.563587352,0.8,Nucleocytoviricota
0.661225857,0.8,Nucleocytoviricota
0.565874465,0.8,Nucleocytoviricota
0.700901536,0.8,Nucleocytoviricota
0.753966448,0.8,Nucleocytoviricota
0.785482948,0,Nucleocytoviricota
0.810638128,0,Nucleocytoviricota
0.465475634,0,Nucleocytoviricota
0.497175109,0,Nucleocytoviricota
0.859211157,0,Nucleocytoviricota
0.856394547,0,Nucleocytoviricota
0.608924509,0.2,Nucleocytoviricota
0.743178894,0.2,Nucleocytoviricota
0.49318916,0.2,Nucleocytoviricota
0.676512596,0.2,Nucleocytoviricota
0.484797793,0.2,Nucleocytoviricota
0.416987361,0.2,Nucleocytoviricota
0.399336584,0.2,Nucleocytoviricota
0.517484723,0.2,Nucleocytoviricota
0.511380617,0.2,Nucleocytoviricota
0.563744441,0.4,Nucleocytoviricota
0.428723862,0.4,Nucleocytoviricota
0.513116299,0.4,Nucleocytoviricota
0.428797936,0.4,Nucleocytoviricota
0.54037586,0.4,Nucleocytoviricota
0.84310539,0.4,Nucleocytoviricota
0.524290712,0.4,Nucleocytoviricota
0.443031365,0.4,Nucleocytoviricota
0.514178565,0.4,Nucleocytoviricota
0.525050061,0.6,Nucleocytoviricota
0.435349946,0.6,Nucleocytoviricota
0.582979268,0.6,Nucleocytoviricota
0.35042656,0.6,Nucleocytoviricota
0.457320838,0.6,Nucleocytoviricota
0.449985007,0.6,Nucleocytoviricota
0.533579581,0.6,Nucleocytoviricota
0.457663634,0.6,Nucleocytoviricota
0.617472989,0.6,Nucleocytoviricota
0.564624851,0.8,Nucleocytoviricota
0.553344311,0.8,Nucleocytoviricota
0.766177701,0.8,Nucleocytoviricota
0.714058411,0.8,Nucleocytoviricota
0.779923451,0.8,Nucleocytoviricota
0.636993073,0.8,Nucleocytoviricota
0.80401694,0.8,Nucleocytoviricota
0.670500198,0.8,Nucleocytoviricota
0.659967048,0.8,Nucleocytoviricota
0.872888911,0,Nucleocytoviricota
0.588189886,0,Nucleocytoviricota
0.612339342,0,Nucleocytoviricota
0.870689463,0,Nucleocytoviricota
0.840247783,0,Nucleocytoviricota
0.732749213,0.2,Nucleocytoviricota
0.814227152,0.2,Nucleocytoviricota
0.626155708,0.2,Nucleocytoviricota
0.809296037,0.2,Nucleocytoviricota
0.62257886,0.2,Nucleocytoviricota
0.535757625,0.2,Nucleocytoviricota
0.506588691,0.2,Nucleocytoviricota
0.61875323,0.2,Nucleocytoviricota
0.641148259,0.2,Nucleocytoviricota
0.673903634,0.4,Nucleocytoviricota
0.555786965,0.4,Nucleocytoviricota
0.618104124,0.4,Nucleocytoviricota
0.555865401,0.4,Nucleocytoviricota
0.664497039,0.4,Nucleocytoviricota
0.872763753,0.4,Nucleocytoviricota
0.6172911,0.4,Nucleocytoviricota
0.555448303,0.4,Nucleocytoviricota
0.647791118,0.4,Nucleocytoviricota
0.647086397,0.6,Nucleocytoviricota
0.552198356,0.6,Nucleocytoviricota
0.686834405,0.6,Nucleocytoviricota
0.443100182,0.6,Nucleocytoviricota
0.576464429,0.6,Nucleocytoviricota
0.582801672,0.6,Nucleocytoviricota
0.659109998,0.6,Nucleocytoviricota
0.572620942,0.6,Nucleocytoviricota
0.692690393,0.6,Nucleocytoviricota
